Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,1960 [1960],1970 [1970],1980 [1980],1990 [1990],2000 [2000]
Afghanistan,AFG,Female,FEM,Bahrain,BHR,22,32,2694,6227,10054
Afghanistan,AFG,Female,FEM,Kuwait,KWT,107,136,38,44870,36044
Afghanistan,AFG,Female,FEM,Oman,OMN,25,36,83,240,351
Afghanistan,AFG,Female,FEM,Qatar,QAT,5,60,194,21914,8233
Afghanistan,AFG,Female,FEM,Saudi Arabia,SAU,61,319,1504,3618,4434
Afghanistan,AFG,Female,FEM,United Arab Emirates,ARE,2,88,1379,3622,5139
Afghanistan,AFG,Female,FEM,Jordan,JOR,14,27,88,38,29
Afghanistan,AFG,Female,FEM,Lebanon,LBN,11,22,30,24831,11670
Afghanistan,AFG,Male,MAL,Bahrain,BHR,39,30,10690,16292,24366
Afghanistan,AFG,Male,MAL,Kuwait,KWT,654,1187,1126,48691,52306
Afghanistan,AFG,Male,MAL,Oman,OMN,55,80,186,540,797
Afghanistan,AFG,Male,MAL,Qatar,QAT,22,202,1315,54388,27209
Afghanistan,AFG,Male,MAL,Saudi Arabia,SAU,96,568,3018,8164,8312
Afghanistan,AFG,Male,MAL,United Arab Emirates,ARE,23,671,6912,11761,21290
Afghanistan,AFG,Male,MAL,Jordan,JOR,8,22,82,26,32
Afghanistan,AFG,Male,MAL,Lebanon,LBN,18,27,72,20867,12048
Afghanistan,AFG,Total,TOT,Bahrain,BHR,62,61,13384,22519,34419
Afghanistan,AFG,Total,TOT,Kuwait,KWT,760,1323,1164,93561,88350
Afghanistan,AFG,Total,TOT,Oman,OMN,80,116,269,780,1148
Afghanistan,AFG,Total,TOT,Qatar,QAT,27,261,1508,76302,35442
Afghanistan,AFG,Total,TOT,Saudi Arabia,SAU,157,887,4522,11782,12746
Afghanistan,AFG,Total,TOT,United Arab Emirates,ARE,25,759,8290,15383,26430
Afghanistan,AFG,Total,TOT,Jordan,JOR,21,49,170,64,62
Afghanistan,AFG,Total,TOT,Lebanon,LBN,28,49,102,45698,23718
Albania,ALB,Female,FEM,Bahrain,BHR,0,0,2,1,0
Albania,ALB,Female,FEM,Kuwait,KWT,0,4,0,8,7
Albania,ALB,Female,FEM,Oman,OMN,0,0,0,2,3
Albania,ALB,Female,FEM,Qatar,QAT,14,0,1,22,42
Albania,ALB,Female,FEM,Saudi Arabia,SAU,0,2,8,18,22
Albania,ALB,Female,FEM,United Arab Emirates,ARE,0,0,6,16,23
Albania,ALB,Female,FEM,Jordan,JOR,0,4,15,243,9
Albania,ALB,Female,FEM,Lebanon,LBN,29,0,0,23,56
Albania,ALB,Male,MAL,Bahrain,BHR,2,0,2,1,2
Albania,ALB,Male,MAL,Kuwait,KWT,2,8,0,7,8
Albania,ALB,Male,MAL,Oman,OMN,0,0,0,2,4
Albania,ALB,Male,MAL,Qatar,QAT,43,2,5,42,114
Albania,ALB,Male,MAL,Saudi Arabia,SAU,0,2,13,34,34
Albania,ALB,Male,MAL,United Arab Emirates,ARE,0,2,21,35,65
Albania,ALB,Male,MAL,Jordan,JOR,0,6,22,129,2
Albania,ALB,Male,MAL,Lebanon,LBN,31,0,0,15,48
Albania,ALB,Total,TOT,Bahrain,BHR,2,1,4,2,2
Albania,ALB,Total,TOT,Kuwait,KWT,2,12,1,15,14
Albania,ALB,Total,TOT,Oman,OMN,0,0,2,5,7
Albania,ALB,Total,TOT,Qatar,QAT,57,2,6,64,156
Albania,ALB,Total,TOT,Saudi Arabia,SAU,0,4,20,52,56
Albania,ALB,Total,TOT,United Arab Emirates,ARE,0,3,28,51,88
Albania,ALB,Total,TOT,Jordan,JOR,2,10,37,372,11
Albania,ALB,Total,TOT,Lebanon,LBN,60,0,0,38,104
Algeria,DZA,Female,FEM,Bahrain,BHR,0,0,0,0,7
Algeria,DZA,Female,FEM,Kuwait,KWT,0,27,45,169,146
Algeria,DZA,Female,FEM,Oman,OMN,0,1,3,7,11
Algeria,DZA,Female,FEM,Qatar,QAT,2,518,898,107,411
Algeria,DZA,Female,FEM,Saudi Arabia,SAU,0,3,13,31,38
Algeria,DZA,Female,FEM,United Arab Emirates,ARE,0,1,19,47,69
Algeria,DZA,Female,FEM,Jordan,JOR,27,23,47,114,228
Algeria,DZA,Female,FEM,Lebanon,LBN,4,180,108,110,588
Algeria,DZA,Male,MAL,Bahrain,BHR,0,0,0,0,2
Algeria,DZA,Male,MAL,Kuwait,KWT,0,108,82,67,77
Algeria,DZA,Male,MAL,Oman,OMN,0,0,2,6,9
Algeria,DZA,Male,MAL,Qatar,QAT,7,1364,1956,182,1404
Algeria,DZA,Male,MAL,Saudi Arabia,SAU,1,6,33,88,90
Algeria,DZA,Male,MAL,United Arab Emirates,ARE,0,4,44,69,130
Algeria,DZA,Male,MAL,Jordan,JOR,48,20,28,27,111
Algeria,DZA,Male,MAL,Lebanon,LBN,5,172,85,63,627
Algeria,DZA,Total,TOT,Bahrain,BHR,0,0,1,0,9
Algeria,DZA,Total,TOT,Kuwait,KWT,0,135,127,236,223
Algeria,DZA,Total,TOT,Oman,OMN,1,2,5,14,20
Algeria,DZA,Total,TOT,Qatar,QAT,9,1882,2854,289,1815
Algeria,DZA,Total,TOT,Saudi Arabia,SAU,2,9,46,119,129
Algeria,DZA,Total,TOT,United Arab Emirates,ARE,0,6,63,116,200
Algeria,DZA,Total,TOT,Jordan,JOR,76,43,76,141,339
Algeria,DZA,Total,TOT,Lebanon,LBN,10,352,193,173,1215
American Samoa,ASM,Female,FEM,Bahrain,BHR,0,0,0,0,0
American Samoa,ASM,Female,FEM,Kuwait,KWT,0,0,0,0,0
American Samoa,ASM,Female,FEM,Oman,OMN,0,0,0,0,0
American Samoa,ASM,Female,FEM,Qatar,QAT,0,0,0,0,0
American Samoa,ASM,Female,FEM,Saudi Arabia,SAU,0,0,0,0,0
American Samoa,ASM,Female,FEM,United Arab Emirates,ARE,0,0,0,0,0
American Samoa,ASM,Female,FEM,Jordan,JOR,0,0,0,0,0
American Samoa,ASM,Female,FEM,Lebanon,LBN,0,0,0,0,0
American Samoa,ASM,Male,MAL,Bahrain,BHR,0,0,0,0,2
American Samoa,ASM,Male,MAL,Kuwait,KWT,0,0,0,0,0
American Samoa,ASM,Male,MAL,Oman,OMN,0,0,0,0,0
American Samoa,ASM,Male,MAL,Qatar,QAT,0,0,0,0,0
American Samoa,ASM,Male,MAL,Saudi Arabia,SAU,0,0,0,0,0
American Samoa,ASM,Male,MAL,United Arab Emirates,ARE,0,0,0,0,0
American Samoa,ASM,Male,MAL,Jordan,JOR,0,0,0,0,0
American Samoa,ASM,Male,MAL,Lebanon,LBN,0,0,0,0,0
American Samoa,ASM,Total,TOT,Bahrain,BHR,0,0,0,2,2
American Samoa,ASM,Total,TOT,Kuwait,KWT,0,0,0,0,0
American Samoa,ASM,Total,TOT,Oman,OMN,0,0,0,0,0
American Samoa,ASM,Total,TOT,Qatar,QAT,0,0,0,0,0
American Samoa,ASM,Total,TOT,Saudi Arabia,SAU,0,0,0,0,0
American Samoa,ASM,Total,TOT,United Arab Emirates,ARE,0,0,0,0,0
American Samoa,ASM,Total,TOT,Jordan,JOR,0,0,0,0,0
American Samoa,ASM,Total,TOT,Lebanon,LBN,0,0,0,0,0
Andorra,AND,Female,FEM,Bahrain,BHR,0,0,0,0,0
Andorra,AND,Female,FEM,Kuwait,KWT,0,0,0,0,0
Andorra,AND,Female,FEM,Oman,OMN,0,0,0,0,0
Andorra,AND,Female,FEM,Qatar,QAT,0,0,0,0,0
Andorra,AND,Female,FEM,Saudi Arabia,SAU,0,0,0,0,0
Andorra,AND,Female,FEM,United Arab Emirates,ARE,0,0,0,0,0
Andorra,AND,Female,FEM,Jordan,JOR,0,0,0,0,3
Andorra,AND,Female,FEM,Lebanon,LBN,0,0,0,0,0
Andorra,AND,Male,MAL,Bahrain,BHR,0,0,0,0,0
Andorra,AND,Male,MAL,Kuwait,KWT,0,0,0,0,0
Andorra,AND,Male,MAL,Oman,OMN,0,0,0,0,0
Andorra,AND,Male,MAL,Qatar,QAT,0,0,0,0,0
Andorra,AND,Male,MAL,Saudi Arabia,SAU,0,0,0,0,0
Andorra,AND,Male,MAL,United Arab Emirates,ARE,0,0,0,0,0
Andorra,AND,Male,MAL,Jordan,JOR,0,0,0,0,0
Andorra,AND,Male,MAL,Lebanon,LBN,0,0,0,0,0
Andorra,AND,Total,TOT,Bahrain,BHR,0,0,0,0,0
Andorra,AND,Total,TOT,Kuwait,KWT,0,0,0,0,0
Andorra,AND,Total,TOT,Oman,OMN,0,0,0,0,0
Andorra,AND,Total,TOT,Qatar,QAT,0,0,0,0,0
Andorra,AND,Total,TOT,Saudi Arabia,SAU,0,0,0,0,0
Andorra,AND,Total,TOT,United Arab Emirates,ARE,0,0,0,0,0
Andorra,AND,Total,TOT,Jordan,JOR,0,0,0,0,4
Andorra,AND,Total,TOT,Lebanon,LBN,0,0,0,0,0
Angola,AGO,Female,FEM,Bahrain,BHR,0,0,0,0,0
Angola,AGO,Female,FEM,Kuwait,KWT,0,0,0,0,0
Angola,AGO,Female,FEM,Oman,OMN,0,0,0,0,0
Angola,AGO,Female,FEM,Qatar,QAT,0,0,0,0,0
Angola,AGO,Female,FEM,Saudi Arabia,SAU,0,0,0,0,0
Angola,AGO,Female,FEM,United Arab Emirates,ARE,0,0,0,0,0
Angola,AGO,Female,FEM,Jordan,JOR,0,0,0,0,0
Angola,AGO,Female,FEM,Lebanon,LBN,0,0,0,0,0
Angola,AGO,Male,MAL,Bahrain,BHR,0,0,0,0,0
Angola,AGO,Male,MAL,Kuwait,KWT,0,0,0,0,0
Angola,AGO,Male,MAL,Oman,OMN,0,0,0,0,0
Angola,AGO,Male,MAL,Qatar,QAT,0,0,0,0,0
Angola,AGO,Male,MAL,Saudi Arabia,SAU,0,0,0,0,0
Angola,AGO,Male,MAL,United Arab Emirates,ARE,0,0,0,0,0
Angola,AGO,Male,MAL,Jordan,JOR,0,0,0,0,0
Angola,AGO,Male,MAL,Lebanon,LBN,0,0,0,0,0
Angola,AGO,Total,TOT,Bahrain,BHR,0,0,0,0,0
Angola,AGO,Total,TOT,Kuwait,KWT,0,0,0,0,0
Angola,AGO,Total,TOT,Oman,OMN,0,0,0,0,0
Angola,AGO,Total,TOT,Qatar,QAT,0,0,0,0,0
Angola,AGO,Total,TOT,Saudi Arabia,SAU,0,0,0,0,0
Angola,AGO,Total,TOT,United Arab Emirates,ARE,0,0,0,0,0
Angola,AGO,Total,TOT,Jordan,JOR,0,0,0,0,0
Angola,AGO,Total,TOT,Lebanon,LBN,0,0,0,0,0
Anguilla,AIA,Female,FEM,Bahrain,BHR,0,0,0,0,0
Anguilla,AIA,Female,FEM,Kuwait,KWT,0,0,0,0,0
Anguilla,AIA,Female,FEM,Oman,OMN,0,0,0,0,0
Anguilla,AIA,Female,FEM,Qatar,QAT,0,0,0,0,0
Anguilla,AIA,Female,FEM,Saudi Arabia,SAU,0,0,0,0,0
Anguilla,AIA,Female,FEM,United Arab Emirates,ARE,0,0,0,0,0
Anguilla,AIA,Female,FEM,Jordan,JOR,0,0,0,0,0
Anguilla,AIA,Female,FEM,Lebanon,LBN,0,0,0,0,0
Anguilla,AIA,Male,MAL,Bahrain,BHR,0,0,0,0,0
Anguilla,AIA,Male,MAL,Kuwait,KWT,0,0,0,0,0
Anguilla,AIA,Male,MAL,Oman,OMN,0,0,0,0,0
Anguilla,AIA,Male,MAL,Qatar,QAT,0,0,0,0,0
Anguilla,AIA,Male,MAL,Saudi Arabia,SAU,0,0,0,0,0
Anguilla,AIA,Male,MAL,United Arab Emirates,ARE,0,0,0,0,0
Anguilla,AIA,Male,MAL,Jordan,JOR,0,0,0,0,0
Anguilla,AIA,Male,MAL,Lebanon,LBN,0,0,0,0,0
Anguilla,AIA,Total,TOT,Bahrain,BHR,0,0,0,0,0
Anguilla,AIA,Total,TOT,Kuwait,KWT,0,0,0,0,0
Anguilla,AIA,Total,TOT,Oman,OMN,0,0,0,0,0
Anguilla,AIA,Total,TOT,Qatar,QAT,0,0,0,0,0
Anguilla,AIA,Total,TOT,Saudi Arabia,SAU,0,0,0,0,0
Anguilla,AIA,Total,TOT,United Arab Emirates,ARE,0,0,0,0,0
Anguilla,AIA,Total,TOT,Jordan,JOR,0,0,0,0,0
Anguilla,AIA,Total,TOT,Lebanon,LBN,0,0,0,0,0
Antigua and Barbuda,ATG,Female,FEM,Bahrain,BHR,0,0,0,0,0
Antigua and Barbuda,ATG,Female,FEM,Kuwait,KWT,0,0,0,0,0
Antigua and Barbuda,ATG,Female,FEM,Oman,OMN,0,0,0,0,0
Antigua and Barbuda,ATG,Female,FEM,Qatar,QAT,0,0,0,0,0
Antigua and Barbuda,ATG,Female,FEM,Saudi Arabia,SAU,0,0,0,0,0
Antigua and Barbuda,ATG,Female,FEM,United Arab Emirates,ARE,0,0,0,0,0
Antigua and Barbuda,ATG,Female,FEM,Jordan,JOR,0,0,0,0,0
Antigua and Barbuda,ATG,Female,FEM,Lebanon,LBN,0,0,0,0,0
Antigua and Barbuda,ATG,Male,MAL,Bahrain,BHR,0,0,0,0,0
Antigua and Barbuda,ATG,Male,MAL,Kuwait,KWT,0,0,0,0,0
Antigua and Barbuda,ATG,Male,MAL,Oman,OMN,0,0,0,0,0
Antigua and Barbuda,ATG,Male,MAL,Qatar,QAT,0,0,0,0,0
Antigua and Barbuda,ATG,Male,MAL,Saudi Arabia,SAU,0,0,0,0,0
Antigua and Barbuda,ATG,Male,MAL,United Arab Emirates,ARE,0,0,0,0,0
Antigua and Barbuda,ATG,Male,MAL,Jordan,JOR,0,0,0,0,0
Antigua and Barbuda,ATG,Male,MAL,Lebanon,LBN,0,0,0,0,0
Antigua and Barbuda,ATG,Total,TOT,Bahrain,BHR,0,0,0,0,0
Antigua and Barbuda,ATG,Total,TOT,Kuwait,KWT,0,0,0,0,0
Antigua and Barbuda,ATG,Total,TOT,Oman,OMN,0,0,0,0,0
Antigua and Barbuda,ATG,Total,TOT,Qatar,QAT,0,0,0,0,0
Antigua and Barbuda,ATG,Total,TOT,Saudi Arabia,SAU,0,0,0,0,0
Antigua and Barbuda,ATG,Total,TOT,United Arab Emirates,ARE,0,0,0,0,0
Antigua and Barbuda,ATG,Total,TOT,Jordan,JOR,0,0,0,0,0
Antigua and Barbuda,ATG,Total,TOT,Lebanon,LBN,0,0,0,0,0
Argentina,ARG,Female,FEM,Bahrain,BHR,0,0,4,15,5
Argentina,ARG,Female,FEM,Kuwait,KWT,0,2,7,20,16
Argentina,ARG,Female,FEM,Oman,OMN,0,0,2,5,8
Argentina,ARG,Female,FEM,Qatar,QAT,0,12,21,18,377
Argentina,ARG,Female,FEM,Saudi Arabia,SAU,0,0,1,3,4
Argentina,ARG,Female,FEM,United Arab Emirates,ARE,0,0,5,14,20
Argentina,ARG,Female,FEM,Jordan,JOR,3,2,3,0,6
Argentina,ARG,Female,FEM,Lebanon,LBN,0,4,3,19,499
Argentina,ARG,Male,MAL,Bahrain,BHR,0,0,14,12,11
Argentina,ARG,Male,MAL,Kuwait,KWT,0,3,4,19,21
Argentina,ARG,Male,MAL,Oman,OMN,0,1,3,9,13
Argentina,ARG,Male,MAL,Qatar,QAT,1,33,46,36,963
Argentina,ARG,Male,MAL,Saudi Arabia,SAU,0,0,2,6,6
Argentina,ARG,Male,MAL,United Arab Emirates,ARE,0,2,19,31,58
Argentina,ARG,Male,MAL,Jordan,JOR,2,1,4,0,6
Argentina,ARG,Male,MAL,Lebanon,LBN,1,4,2,13,398
Argentina,ARG,Total,TOT,Bahrain,BHR,0,0,18,27,16
Argentina,ARG,Total,TOT,Kuwait,KWT,0,5,11,39,37
Argentina,ARG,Total,TOT,Oman,OMN,1,2,5,14,21
Argentina,ARG,Total,TOT,Qatar,QAT,2,45,67,54,1340
Argentina,ARG,Total,TOT,Saudi Arabia,SAU,0,0,4,9,10
Argentina,ARG,Total,TOT,United Arab Emirates,ARE,0,2,25,45,78
Argentina,ARG,Total,TOT,Jordan,JOR,5,3,6,1,13
Argentina,ARG,Total,TOT,Lebanon,LBN,2,8,5,32,897
Armenia,ARM,Female,FEM,Bahrain,BHR,0,0,3,6,13
Armenia,ARM,Female,FEM,Kuwait,KWT,0,0,0,39,31
Armenia,ARM,Female,FEM,Oman,OMN,0,0,0,0,0
Armenia,ARM,Female,FEM,Qatar,QAT,1,13,42,15,167
Armenia,ARM,Female,FEM,Saudi Arabia,SAU,0,0,3,8,9
Armenia,ARM,Female,FEM,United Arab Emirates,ARE,0,0,1,4,5
Armenia,ARM,Female,FEM,Jordan,JOR,0,0,0,11,20
Armenia,ARM,Female,FEM,Lebanon,LBN,3,5,5,18,197
Armenia,ARM,Male,MAL,Bahrain,BHR,0,0,10,15,20
Armenia,ARM,Male,MAL,Kuwait,KWT,0,3,1,50,53
Armenia,ARM,Male,MAL,Oman,OMN,0,0,0,0,0
Armenia,ARM,Male,MAL,Qatar,QAT,4,37,87,46,281
Armenia,ARM,Male,MAL,Saudi Arabia,SAU,0,0,4,11,11
Armenia,ARM,Male,MAL,United Arab Emirates,ARE,0,0,7,11,20
Armenia,ARM,Male,MAL,Jordan,JOR,0,0,0,5,6
Armenia,ARM,Male,MAL,Lebanon,LBN,3,5,4,19,103
Armenia,ARM,Total,TOT,Bahrain,BHR,0,0,13,21,33
Armenia,ARM,Total,TOT,Kuwait,KWT,0,4,1,89,84
Armenia,ARM,Total,TOT,Oman,OMN,0,0,0,0,1
Armenia,ARM,Total,TOT,Qatar,QAT,6,50,129,61,448
Armenia,ARM,Total,TOT,Saudi Arabia,SAU,0,1,7,18,20
Armenia,ARM,Total,TOT,United Arab Emirates,ARE,0,0,8,15,25
Armenia,ARM,Total,TOT,Jordan,JOR,0,0,0,17,26
Armenia,ARM,Total,TOT,Lebanon,LBN,6,9,9,37,300
Aruba,ABW,Female,FEM,Bahrain,BHR,0,0,0,0,0
Aruba,ABW,Female,FEM,Kuwait,KWT,0,0,0,0,0
Aruba,ABW,Female,FEM,Oman,OMN,0,0,0,0,0
Aruba,ABW,Female,FEM,Qatar,QAT,0,0,0,0,0
Aruba,ABW,Female,FEM,Saudi Arabia,SAU,0,0,0,0,0
Aruba,ABW,Female,FEM,United Arab Emirates,ARE,0,0,0,0,0
Aruba,ABW,Female,FEM,Jordan,JOR,0,0,0,0,0
Aruba,ABW,Female,FEM,Lebanon,LBN,0,0,0,0,0
Aruba,ABW,Male,MAL,Bahrain,BHR,0,0,0,0,0
Aruba,ABW,Male,MAL,Kuwait,KWT,0,0,0,0,0
Aruba,ABW,Male,MAL,Oman,OMN,0,0,0,0,0
Aruba,ABW,Male,MAL,Qatar,QAT,0,0,0,0,0
Aruba,ABW,Male,MAL,Saudi Arabia,SAU,0,0,0,0,0
Aruba,ABW,Male,MAL,United Arab Emirates,ARE,0,0,0,0,0
Aruba,ABW,Male,MAL,Jordan,JOR,0,0,0,0,0
Aruba,ABW,Male,MAL,Lebanon,LBN,0,0,0,0,0
Aruba,ABW,Total,TOT,Bahrain,BHR,0,0,0,0,0
Aruba,ABW,Total,TOT,Kuwait,KWT,0,0,0,0,0
Aruba,ABW,Total,TOT,Oman,OMN,0,0,0,0,0
Aruba,ABW,Total,TOT,Qatar,QAT,0,0,0,0,0
Aruba,ABW,Total,TOT,Saudi Arabia,SAU,0,0,0,0,0
Aruba,ABW,Total,TOT,United Arab Emirates,ARE,0,0,0,0,0
Aruba,ABW,Total,TOT,Jordan,JOR,0,0,0,0,0
Aruba,ABW,Total,TOT,Lebanon,LBN,0,0,0,0,0
Australia,AUS,Female,FEM,Bahrain,BHR,0,0,109,106,150
Australia,AUS,Female,FEM,Kuwait,KWT,10,21,30,257,209
Australia,AUS,Female,FEM,Oman,OMN,4,5,12,34,49
Australia,AUS,Female,FEM,Qatar,QAT,0,3,14,119,133
Australia,AUS,Female,FEM,Saudi Arabia,SAU,0,2,10,23,28
Australia,AUS,Female,FEM,United Arab Emirates,ARE,0,8,116,283,419
Australia,AUS,Female,FEM,Jordan,JOR,7,7,17,81,145
Australia,AUS,Female,FEM,Lebanon,LBN,0,1,2,126,168
Australia,AUS,Male,MAL,Bahrain,BHR,0,0,115,152,260
Australia,AUS,Male,MAL,Kuwait,KWT,13,25,45,244,265
Australia,AUS,Male,MAL,Oman,OMN,6,8,19,57,83
Australia,AUS,Male,MAL,Qatar,QAT,0,8,37,229,293
Australia,AUS,Male,MAL,Saudi Arabia,SAU,0,2,13,36,36
Australia,AUS,Male,MAL,United Arab Emirates,ARE,0,25,247,390,737
Australia,AUS,Male,MAL,Jordan,JOR,6,7,25,40,101
Australia,AUS,Male,MAL,Lebanon,LBN,0,1,2,82,116
Australia,AUS,Total,TOT,Bahrain,BHR,0,0,224,258,410
Australia,AUS,Total,TOT,Kuwait,KWT,23,46,75,501,473
Australia,AUS,Total,TOT,Oman,OMN,9,13,31,90,133
Australia,AUS,Total,TOT,Qatar,QAT,1,11,50,348,425
Australia,AUS,Total,TOT,Saudi Arabia,SAU,0,4,23,59,64
Australia,AUS,Total,TOT,United Arab Emirates,ARE,1,33,363,673,1156
Australia,AUS,Total,TOT,Jordan,JOR,12,14,42,121,246
Australia,AUS,Total,TOT,Lebanon,LBN,1,2,3,209,285
Austria,AUT,Female,FEM,Bahrain,BHR,3,2,7,4,3
Austria,AUT,Female,FEM,Kuwait,KWT,2,16,36,63,51
Austria,AUT,Female,FEM,Oman,OMN,0,1,3,9,13
Austria,AUT,Female,FEM,Qatar,QAT,12,4,777,227,209
Austria,AUT,Female,FEM,Saudi Arabia,SAU,1,7,32,77,94
Austria,AUT,Female,FEM,United Arab Emirates,ARE,0,2,29,74,108
Austria,AUT,Female,FEM,Jordan,JOR,12,21,65,34,59
Austria,AUT,Female,FEM,Lebanon,LBN,17,1,93,239,280
Austria,AUT,Male,MAL,Bahrain,BHR,7,2,8,5,6
Austria,AUT,Male,MAL,Kuwait,KWT,7,33,26,49,54
Austria,AUT,Male,MAL,Oman,OMN,1,2,4,10,15
Austria,AUT,Male,MAL,Qatar,QAT,9,12,1633,422,558
Austria,AUT,Male,MAL,Saudi Arabia,SAU,2,10,52,141,143
Austria,AUT,Male,MAL,United Arab Emirates,ARE,0,9,86,141,261
Austria,AUT,Male,MAL,Jordan,JOR,5,24,91,16,55
Austria,AUT,Male,MAL,Lebanon,LBN,5,2,70,150,233
Austria,AUT,Total,TOT,Bahrain,BHR,10,4,15,9,9
Austria,AUT,Total,TOT,Kuwait,KWT,9,49,63,112,106
Austria,AUT,Total,TOT,Oman,OMN,2,3,7,19,28
Austria,AUT,Total,TOT,Qatar,QAT,21,16,2410,649,767
Austria,AUT,Total,TOT,Saudi Arabia,SAU,3,16,84,219,237
Austria,AUT,Total,TOT,United Arab Emirates,ARE,0,11,116,214,369
Austria,AUT,Total,TOT,Jordan,JOR,18,44,155,50,115
Austria,AUT,Total,TOT,Lebanon,LBN,22,3,163,389,513
Azerbaijan,AZE,Female,FEM,Bahrain,BHR,0,0,31,71,124
Azerbaijan,AZE,Female,FEM,Kuwait,KWT,1,9,3,361,279
Azerbaijan,AZE,Female,FEM,Oman,OMN,0,0,0,3,4
Azerbaijan,AZE,Female,FEM,Qatar,QAT,26,272,884,280,2305
Azerbaijan,AZE,Female,FEM,Saudi Arabia,SAU,1,6,30,73,89
Azerbaijan,AZE,Female,FEM,United Arab Emirates,ARE,0,1,16,42,60
Azerbaijan,AZE,Female,FEM,Jordan,JOR,0,0,0,3,11
Azerbaijan,AZE,Female,FEM,Lebanon,LBN,55,97,105,338,3145
Azerbaijan,AZE,Male,MAL,Bahrain,BHR,0,0,121,185,265
Azerbaijan,AZE,Male,MAL,Kuwait,KWT,7,34,12,698,722
Azerbaijan,AZE,Male,MAL,Oman,OMN,0,0,2,6,9
Azerbaijan,AZE,Male,MAL,Qatar,QAT,93,775,1825,894,6596
Azerbaijan,AZE,Male,MAL,Saudi Arabia,SAU,2,10,54,145,147
Azerbaijan,AZE,Male,MAL,United Arab Emirates,ARE,0,8,78,132,240
Azerbaijan,AZE,Male,MAL,Jordan,JOR,0,0,0,0,0
Azerbaijan,AZE,Male,MAL,Lebanon,LBN,69,99,78,366,2812
Azerbaijan,AZE,Total,TOT,Bahrain,BHR,0,0,152,255,390
Azerbaijan,AZE,Total,TOT,Kuwait,KWT,9,44,15,1060,1001
Azerbaijan,AZE,Total,TOT,Oman,OMN,0,1,3,9,13
Azerbaijan,AZE,Total,TOT,Qatar,QAT,119,1047,2710,1174,8901
Azerbaijan,AZE,Total,TOT,Saudi Arabia,SAU,3,16,84,218,236
Azerbaijan,AZE,Total,TOT,United Arab Emirates,ARE,0,9,94,174,299
Azerbaijan,AZE,Total,TOT,Jordan,JOR,0,0,2,3,12
Azerbaijan,AZE,Total,TOT,Lebanon,LBN,124,196,183,703,5957
"Bahamas, The",BHS,Female,FEM,Bahrain,BHR,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Kuwait,KWT,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Oman,OMN,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Qatar,QAT,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Saudi Arabia,SAU,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,United Arab Emirates,ARE,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Jordan,JOR,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Lebanon,LBN,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Bahrain,BHR,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Kuwait,KWT,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Oman,OMN,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Qatar,QAT,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Saudi Arabia,SAU,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,United Arab Emirates,ARE,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Jordan,JOR,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Lebanon,LBN,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Bahrain,BHR,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Kuwait,KWT,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Oman,OMN,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Qatar,QAT,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Saudi Arabia,SAU,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,United Arab Emirates,ARE,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Jordan,JOR,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Lebanon,LBN,0,0,0,0,0
Bahrain,BHR,Female,FEM,Bahrain,BHR,0,0,0,0,0
Bahrain,BHR,Female,FEM,Kuwait,KWT,0,543,1358,1788,1473
Bahrain,BHR,Female,FEM,Oman,OMN,4,6,13,38,56
Bahrain,BHR,Female,FEM,Qatar,QAT,0,8,29,75,14
Bahrain,BHR,Female,FEM,Saudi Arabia,SAU,1,6,26,62,77
Bahrain,BHR,Female,FEM,United Arab Emirates,ARE,0,3,38,89,135
Bahrain,BHR,Female,FEM,Jordan,JOR,0,12,49,64,200
Bahrain,BHR,Female,FEM,Lebanon,LBN,0,3,3,78,20
Bahrain,BHR,Male,MAL,Bahrain,BHR,0,0,0,0,0
Bahrain,BHR,Male,MAL,Kuwait,KWT,1,605,1142,1362,1501
Bahrain,BHR,Male,MAL,Oman,OMN,3,5,11,32,47
Bahrain,BHR,Male,MAL,Qatar,QAT,0,24,51,133,46
Bahrain,BHR,Male,MAL,Saudi Arabia,SAU,2,13,66,178,183
